record_key,date,date_precision,calendar,kind,direction,sender,recipient,place,language,language_detail,period,edition_of_record,tboo_volume,tboo_page_first,tboo_page_last,witness_class,witness_lines,translation_grade,collated,hven_kassel,concerns_press,abstract,tekstnet_url,letter_page
brahe-t_16000804001,1600-08-04,day,ns,act,from,Tycho Brahe,Christen Sørensen Longomontanus,Prague,Latin,Latin,exile,"Dreyer, Tychonis Brahe Dani Opera Omnia (1913–29)",VIII,334,335,unmarked-only,1,A,yes,no,no,"Certifies that Longomontanus served eight years as his astronomical assistant in Denmark, then in Germany and Bohemia, and is now freely dismissed to return home.",https://tekstnet.dk/books/brahe-t_letters/brahe-t_16000804001/,letters/brahe-t_16000804001.html
brahe-t_16000806001,1600-08-06,day,os,letter,to,Johannes Oswaldus,Tycho Brahe,Wittenberg,Latin,Latin,exile,"Dreyer, Tychonis Brahe Dani Opera Omnia (1913–29)",VIII,335,336,unmarked-only,1,A,yes,no,no,"Acknowledges payment for a solar and lunar ephemeris sent in March, explains an omission in his earlier letter, and proposes to serve Tycho astronomically from Wittenberg.",https://tekstnet.dk/books/brahe-t_letters/brahe-t_16000806001/,letters/brahe-t_16000806001.html
brahe-t_16000808001,1600-08-08,day,unmarked,letter,to,Nicolaus Braschius,Tycho Brahe,Rostock,Latin,Latin,exile,"Dreyer, Tychonis Brahe Dani Opera Omnia (1913–29)",VIII,336,339,unmarked-only,1,A,yes,no,no,"Accepts Tycho's criticism of an elegiac poem written in his honour, acknowledging that it lacked the usual finish and polish.",https://tekstnet.dk/books/brahe-t_letters/brahe-t_16000808001/,letters/brahe-t_16000808001.html
brahe-t_16000813001,1600-08-13,day,unmarked,letter,to,Vitus Winshemius,Tycho Brahe,Hamburg,Latin,Latin,exile,"Dreyer, Tychonis Brahe Dani Opera Omnia (1913–29)",VIII,338,340,unmarked-only,1,A,yes,no,no,"Explains a three-week absence at a Dithmarsian juridical assembly summoned by the Danish king, thanks God for Tycho's health, and pledges assistance regarding Prince Otto of Brunswick.",https://tekstnet.dk/books/brahe-t_letters/brahe-t_16000813001/,letters/brahe-t_16000813001.html
brahe-t_16000828001,1600-08-28,day,ns,letter,from,Tycho Brahe,Johannes Kepler,Prague,Latin,Latin,exile,"Dreyer, Tychonis Brahe Dani Opera Omnia (1913–29)",VIII,339,344,unmarked-only,1,A,yes,no,yes,"Explains the delay in reply, reports being summoned from Benátky to Prague for a private audience with Emperor Rudolf II, and begins narrating what has since transpired.",https://tekstnet.dk/books/brahe-t_letters/brahe-t_16000828001/,letters/brahe-t_16000828001.html
brahe-t_16000828002,1600-08-28,day,ns,letter,from,Tycho Brahe,Johann Georg Herwart von Hohenburg,Prague,Latin,Latin,exile,"Dreyer, Tychonis Brahe Dani Opera Omnia (1913–29)",VIII,343,353,unmarked-only,1,A,yes,no,yes,"Apologizes for infrequent replies to Herwart's many letters, explains the delay by work on the restitution of the lunar hypothesis, and promises to address Herwart's doubts.",https://tekstnet.dk/books/brahe-t_letters/brahe-t_16000828002/,letters/brahe-t_16000828002.html
brahe-t_16000908001,1600-09-08,day,ns,letter,to,Johann Georg Herwart von Hohenburg,Tycho Brahe,Augsburg,Latin,Latin,exile,"Dreyer, Tychonis Brahe Dani Opera Omnia (1913–29)",VIII,343,354,unmarked-only,1,A,yes,no,yes,"Recounts earlier failed efforts to obtain a laudatory poem from Philipp Menzel in Tycho's honour, and announces that he has now succeeded in procuring one, sent herewith.",https://tekstnet.dk/books/brahe-t_letters/brahe-t_16000908001/,letters/brahe-t_16000908001.html
brahe-t_16000911001,1600-09-11,day,ns,letter,to,Johann Georg Herwart von Hohenburg,Tycho Brahe,Munich,Latin,Latin,exile,"Dreyer, Tychonis Brahe Dani Opera Omnia (1913–29)",VIII,353,357,unmarked-only,1,A,yes,no,yes,"Reports delivering the *Mechanica* to Philipp Eduard Fugger at Augsburg and transmits Kepler's earlier letter on Tycho's hypotheses, noting that Ursus, who arrogated them, is now dead.",https://tekstnet.dk/books/brahe-t_letters/brahe-t_16000911001/,letters/brahe-t_16000911001.html
brahe-t_16000915001,1600-09-15,day,ns,letter,from,Tycho Brahe,Martin Brasch,Prague,Latin,Latin,exile,"Dreyer, Tychonis Brahe Dani Opera Omnia (1913–29)",VIII,356,360,unmarked-only,1,A,yes,no,no,"Replies hastily about revisions to Brasch's Elegiac poem and reports being summoned from Benátky to Prague by the Emperor, who desires him to remain there permanently.",https://tekstnet.dk/books/brahe-t_letters/brahe-t_16000915001/,letters/brahe-t_16000915001.html
brahe-t_16000916001,1600-09-16,day,ns,letter,from,Tycho Brahe,Jacob Bording,Prague,Latin,Latin,exile,"Dreyer, Tychonis Brahe Dani Opera Omnia (1913–29)",XIV,209,211,unmarked-only,1,A,yes,no,no,Presses Bording for a third time to procure the money owed by the princes' treasurer and have it sent to Prague in gold or silver coin.,https://tekstnet.dk/books/brahe-t_letters/brahe-t_16000916001/,letters/brahe-t_16000916001.html
brahe-t_16000916002,1600-09-16,day,ns,letter,from,Tycho Brahe,Lucas Bacmeister,Prague,Latin,Latin,exile,"Dreyer, Tychonis Brahe Dani Opera Omnia (1913–29)",VIII,360,363,unmarked-only,1,A,yes,no,no,"Repeats his request that certain matters be inserted in the late David Chytraeus's annual chronicle, which he expects a Rostock professor to continue through year's end.",https://tekstnet.dk/books/brahe-t_letters/brahe-t_16000916002/,letters/brahe-t_16000916002.html
brahe-t_16000918001,1600-09-18,day,ns,letter,from,Tycho Brahe,Melchior Jöstelius,Prague,Latin,Latin,exile,"Dreyer, Tychonis Brahe Dani Opera Omnia (1913–29)",VIII,362,364,unmarked-only,1,A,yes,no,no,"Presses Jöstel to send the collation of the Hypotheses with assigned diagrams and adequate explanation, and asks what the printer and Master Oswald will undertake.",https://tekstnet.dk/books/brahe-t_letters/brahe-t_16000918001/,letters/brahe-t_16000918001.html
brahe-t_16000919001,1600-09-19,day,os,letter,to,Jacob Bording,Tycho Brahe,Güstrow,Latin,Latin,exile,"Dreyer, Tychonis Brahe Dani Opera Omnia (1913–29)",XIV,211,213,original,1,A,yes,no,no,"Excuses his delayed replies and reports dispatching the six hundred thalers owed to Tycho to Backmeister at Rostock, though the treasurer declined to pay in gold coin.",https://tekstnet.dk/books/brahe-t_letters/brahe-t_16000919001/,letters/brahe-t_16000919001.html
brahe-t_16000919002,1600-09-19,day,os,letter,to,Lucas Bacmeister,Tycho Brahe,Rostock,Latin,Latin,exile,"Dreyer, Tychonis Brahe Dani Opera Omnia (1913–29)",VIII,376,379,unmarked-only,1,A,yes,no,no,"Acknowledges two letters about Tycho's money owed, reports advising Bording to act on the matter, and mentions the death of Duke Sigismund August of Mecklenburg.",https://tekstnet.dk/books/brahe-t_letters/brahe-t_16000919002/,letters/brahe-t_16000919002.html
brahe-t_16000920001,1600-09-20,day,ns,letter,from,Tycho Brahe,Friedrich Taubmann,Prague,Latin,Latin,exile,"Dreyer, Tychonis Brahe Dani Opera Omnia (1913–29)",VIII,334,365,unmarked-only,1,C,no,no,no,"Chides Taubmann in verse for silence and owed poems, encloses verses by Melissus and a heroic poem from an Ingolstadt doctor received via Herwart von Hohenburg.",https://tekstnet.dk/books/brahe-t_letters/brahe-t_16000920001/,letters/brahe-t_16000920001.html
brahe-t_16000920002,1600-09-20,day,os,letter,to,Martin Brasch,Tycho Brahe,Rostock,Latin,Latin,exile,"Dreyer, Tychonis Brahe Dani Opera Omnia (1913–29)",VIII,378,380,unmarked-only,1,A,yes,no,no,"Agrees that Melissus's recent poems lack their usual polish, defers to Tycho on publication of the Elegy, and reports efforts with Chytraeus's sons about Tycho's chronicle entry.",https://tekstnet.dk/books/brahe-t_letters/brahe-t_16000920002/,letters/brahe-t_16000920002.html
brahe-t_16000923001,1600-09-23,day,ns,letter,to,Johann Georg Herwart von Hohenburg,Tycho Brahe,Munich,Latin,Latin / German,exile,"Dreyer, Tychonis Brahe Dani Opera Omnia (1913–29)",VIII,365,366,unmarked-only,1,A,yes,no,yes,"Sends two books Tycho requested: the Works of Apollonius of Perga and the astronomical tables of Blanchinus, Prugner, and Peurbach.",https://tekstnet.dk/books/brahe-t_letters/brahe-t_16000923001/,letters/brahe-t_16000923001.html
brahe-t_16000926001,1600-09-26,day,ns,letter,from,Tycho Brahe,The Chapter of Magdeburg Cathedral,Prague,Latin,Latin,exile,"Dreyer, Tychonis Brahe Dani Opera Omnia (1913–29)",XIV,210,212,draft-only,1,A,yes,no,no,"Thanks the Chapter for forwarding his stored goods from Magdeburg to Prague at their own expense, noting the Emperor received this service with favour.",https://tekstnet.dk/books/brahe-t_letters/brahe-t_16000926001/,letters/brahe-t_16000926001.html
brahe-t_16000926002,1600-09-26,day,ns,letter,from,Tycho Brahe,Vitus Winshemius,Prague,Latin,Latin,exile,"Dreyer, Tychonis Brahe Dani Opera Omnia (1913–29)",VIII,366,368,unmarked-only,1,A,yes,no,no,"Acknowledges Duke Otto of Brunswick's requests, encloses a reply for him, and reports his instruments installed in an Italian-style house beside the Emperor's garden at Prague.",https://tekstnet.dk/books/brahe-t_letters/brahe-t_16000926002/,letters/brahe-t_16000926002.html
brahe-t_16000926003,1600-09-26,day,ns,letter,from,Tycho Brahe,Georg Rollenhagen,Prague,Latin,Latin,exile,"Dreyer, Tychonis Brahe Dani Opera Omnia (1913–29)",VIII,368,375,unmarked-only,1,A,yes,no,yes,"Reports his goods arrived in Bohemia and asks Rollenhagen to deliver the enclosed letter to the Dean, explaining that the earlier silence was due to pressing imperial duties.",https://tekstnet.dk/books/brahe-t_letters/brahe-t_16000926003/,letters/brahe-t_16000926003.html
brahe-t_16001008001,1600-10-08,day,ns,letter,from,Tycho Brahe,Melchior Jöstelius,Prague,Latin,Latin,exile,"Dreyer, Tychonis Brahe Dani Opera Omnia (1913–29)",VIII,374,382,unmarked-only,1,A,yes,no,no,"Urges completion of the promised collation, asks what Master Oswald and the printer will undertake, and reports arranging instruments in a new house the Emperor can visit.",https://tekstnet.dk/books/brahe-t_letters/brahe-t_16001008001/,letters/brahe-t_16001008001.html
brahe-t_16001009001,1600-10-09,day,ns,letter,from,Tycho Brahe,The Dean and Doctors of the Faculty of Medicine at Wittenberg,Prague,Latin,Latin,exile,"Dreyer, Tychonis Brahe Dani Opera Omnia (1913–29)",VIII,381,382,unmarked-only,1,A,yes,no,no,"Declines the invitation to the medical doctoral promotion at Wittenberg, citing his obligations to install his astronomical instruments in a new house at Prague by imperial command.",https://tekstnet.dk/books/brahe-t_letters/brahe-t_16001009001/,letters/brahe-t_16001009001.html
brahe-t_16001017001,1600-10-17,day,unmarked,letter,to,Johannes Kepler,Tycho Brahe,Prague,Latin,Latin,exile,"Dreyer, Tychonis Brahe Dani Opera Omnia (1913–29)",VIII,382,385,unmarked-only,1,A,yes,no,yes,Sets out the terms of their contract — two years of astronomical assistance with Imperial backing — and reviews grievances arising from his current situation in Bohemia.,https://tekstnet.dk/books/brahe-t_letters/brahe-t_16001017001/,letters/brahe-t_16001017001.html
brahe-t_16001108001,1600-11-08,day,ns,letter,to,Johann Georg Herwart von Hohenburg,Tycho Brahe,Munich,Latin,Latin / Greek,exile,"Dreyer, Tychonis Brahe Dani Opera Omnia (1913–29)",VIII,384,386,unmarked-only,1,A,yes,no,yes,Reports finding errors in his own calculations from Tycho's worked examples and marvels that Tycho's eclipse calculation of 10 July agrees with observation to within one arc-minute.,https://tekstnet.dk/books/brahe-t_letters/brahe-t_16001108001/,letters/brahe-t_16001108001.html
brahe-t_16001110001,1600-11-10,day,ns,letter,from,Tycho Brahe,"Moritz, Landgrave of Hesse-Kassel",Prague,Latin,Latin,exile,"Dreyer, Tychonis Brahe Dani Opera Omnia (1913–29)",VIII,386,388,unmarked-only,1,A,yes,yes,yes,"Uses Bopenhausen's return to greet the Landgrave, acknowledges the late Landgrave Wilhelm's past favour, and affirms his continued wish to be of service to Hesse-Kassel.",https://tekstnet.dk/books/brahe-t_letters/brahe-t_16001110001/,letters/brahe-t_16001110001.html
brahe-t_16001115001,1600-11-15,day,ns,letter,from,Tycho Brahe,Jacob Bording,Prague,Latin,Latin,exile,"Dreyer, Tychonis Brahe Dani Opera Omnia (1913–29)",XIV,213,215,draft-only,1,A,yes,no,no,"Reports receiving Bording's reply on 600 joachimsthalers owed by the Mecklenburg treasury, now held by Lucas Backmeister until Gödelmann's arrival.",https://tekstnet.dk/books/brahe-t_letters/brahe-t_16001115001/,letters/brahe-t_16001115001.html
brahe-t_16001115002,1600-11-15,day,ns,letter,from,Tycho Brahe,Andreas Meier,Prague,German,German,exile,"Dreyer, Tychonis Brahe Dani Opera Omnia (1913–29)",XIV,212,215,draft-only,1,A,yes,no,no,Reports that Backmeister has received the 600 thalers owed and requests Meier to deliver the next 600 thalers to Gödelmann before his departure to Rostock.,https://tekstnet.dk/books/brahe-t_letters/brahe-t_16001115002/,letters/brahe-t_16001115002.html
brahe-t_16001116001,1600-11-16,day,ns,letter,from,Tycho Brahe,Eske Bille,Prague,Danish,Danish,exile,"Dreyer, Tychonis Brahe Dani Opera Omnia (1913–29)",XIV,215,217,draft-only,1,A,yes,no,no,"Thanks Bille for redeeming a Holstein bond and requests him to ensure the 10,000-thaler principal is recovered from Mecklenburg rent-master Andreas Meier by April 1601.",https://tekstnet.dk/books/brahe-t_letters/brahe-t_16001116001/,letters/brahe-t_16001116001.html
brahe-t_16001116002,1600-11-16,day,ns,letter,from,Tycho Brahe,Christoph Sturtz,Prague,Latin,Latin,exile,"Dreyer, Tychonis Brahe Dani Opera Omnia (1913–29)",VIII,389,390,unmarked-only,1,A,yes,no,yes,"Discusses Swedish and Livonian affairs and leaves to Sturtz's judgement what the late Chytraeus wished inserted in the Historiola, with Gödelmann carrying the relevant documents.",https://tekstnet.dk/books/brahe-t_letters/brahe-t_16001116002/,letters/brahe-t_16001116002.html
brahe-t_16001116003,1600-11-16,day,ns,letter,from,Tycho Brahe,Martin Brasch,Prague,Latin,Latin,exile,"Dreyer, Tychonis Brahe Dani Opera Omnia (1913–29)",VIII,390,391,unmarked-only,1,A,yes,no,no,"Acknowledges agreement on poems by Melissus and Brasch, noting that Gödelmann carries a copy of what Chytraeus wished to insert about his emigration from Denmark.",https://tekstnet.dk/books/brahe-t_letters/brahe-t_16001116003/,letters/brahe-t_16001116003.html
brahe-t_16001118001,1600-11-18,day,ns,letter,from,Tycho Brahe,Melchior Jöstelius,Prague,Latin,Latin,exile,"Dreyer, Tychonis Brahe Dani Opera Omnia (1913–29)",VIII,390,393,unmarked-only,1,A,yes,no,no,"Requests more rigorous presentation of planetary hypotheses, specifying that Ptolemaic/Alphonsine and Copernican data each be used according to their own parameters.",https://tekstnet.dk/books/brahe-t_letters/brahe-t_16001118001/,letters/brahe-t_16001118001.html
brahe-t_16001127001,1600-11-27,day,ns,letter,to,Johann Georg Herwart von Hohenburg,Tycho Brahe,Munich,Latin,Latin,exile,"Dreyer, Tychonis Brahe Dani Opera Omnia (1913–29)",VIII,392,393,unmarked-only,1,A,yes,no,yes,"Reports that Warszewicki did not arrive, expresses concern for Kepler's lack of a secure position, promises to seek astronomical tables, and sends works by Angelus.",https://tekstnet.dk/books/brahe-t_letters/brahe-t_16001127001/,letters/brahe-t_16001127001.html
brahe-t_16001210001,1600-12-10,day,ns,letter,to,Johann Georg Herwart von Hohenburg,Tycho Brahe,Munich,Latin,Latin / Greek,exile,"Dreyer, Tychonis Brahe Dani Opera Omnia (1913–29)",VIII,392,394,unmarked-only,1,A,yes,no,yes,"Sends the Alphonsine Tables and a transcription of Methodius's Revelation, expressing admiration for Tycho's new solar and lunar calculation.",https://tekstnet.dk/books/brahe-t_letters/brahe-t_16001210001/,letters/brahe-t_16001210001.html
brahe-t_16010124001,1601-01-24,day,ns,letter,from,Tycho Brahe,Giovanni Antonio Magini,Prague,Latin,Latin,exile,"Dreyer, Tychonis Brahe Dani Opera Omnia (1913–29)",VIII,393,398,unmarked-only,1,A,yes,no,yes,"Writes via his son accompanying Anthony Sherley's Persian legation to Rome, thanks Magini for handling a confidential commission, and discusses Baldi of Urbino's proposed writing project.",https://tekstnet.dk/books/brahe-t_letters/brahe-t_16010124001/,letters/brahe-t_16010124001.html
brahe-t_16010128001,1601-01-28,day,ns,letter,from,Tycho Brahe,Ferdinando I de' Medici,Prague,Latin,Latin,exile,Bibliotheca mathematica,VIII,397,399,none,0,A,yes,no,no,"Introduces his son Tycho, accompanying Anthony Sherley's Persian legation to Italy, and commends him to the Grand Duke's favour.",https://tekstnet.dk/books/brahe-t_letters/brahe-t_16010128001/,letters/brahe-t_16010128001.html
brahe-t_16010220001,1601-02-20,day,ns,letter,to,Giovanni Antonio Magini,Tycho Brahe,Mantua,Latin,Latin,exile,"Magini, Tabulae primi mobilis (Venice 1604)",VIII,398,401,none,0,A,yes,no,yes,"Explains delay in carrying out Tycho's undisclosed commission, citing reliance on third parties such as Sagredo and the press of domestic obligations.",https://tekstnet.dk/books/brahe-t_letters/brahe-t_16010220001/,letters/brahe-t_16010220001.html
brahe-t_16010308001,1601-03-08,day,os,letter,to,Martin Brasch,Tycho Brahe,Rostock,Latin,Latin,exile,"Dreyer, Tychonis Brahe Dani Opera Omnia (1913–29)",VIII,401,402,unmarked-only,1,A,yes,no,no,"Reports Gödelmann's arrival with word that Tycho received his poem fragment, and asks why the promised materials needed to continue the poem were not sent.",https://tekstnet.dk/books/brahe-t_letters/brahe-t_16010308001/,letters/brahe-t_16010308001.html
