row_key,volume,printed_page,year,body,kind,set_from,summary,archive_org
p-XIII-261,XIII,261,1601,Saturn,observation,GKS 318 folio; GKS 317 folio,"OBSERUATIONES SATURNI (♄), 20–29 Aprilis 1601; reductions of Saturn's place",https://archive.org/details/operaomniaedidit13brahuoft/page/n279
p-XIII-262,XIII,262,1601,Sun,observation,GKS 318 folio; GKS 317 folio,"OBSERUATIONES SATURNI (♄): place-reduction for 28 Aprilis, ♄–☉ conjunction, 30 Aprilis – 1 Maij 1601",https://archive.org/details/operaomniaedidit13brahuoft/page/n280
p-XIII-263,XIII,263,1601,Saturn,observation,GKS 318 folio; GKS 317 folio,"OBSERUATIONES SATURNI (♄), 2 Maij – 3 Julij 1601; place-reductions and a comparison with Prutenic/Alphonsine tables",https://archive.org/details/operaomniaedidit13brahuoft/page/n281
p-XIII-264,XIII,264,1601,Saturn,observation,GKS 318 folio; GKS 317 folio,"OBSERUATIONES SATURNI (♄), 4–18 Julij 1601; place-calculus vs Prutenic/Alphonsine",https://archive.org/details/operaomniaedidit13brahuoft/page/n282
p-XIII-267,XIII,267,1601,Jupiter,observation,GKS 318 folio; GKS 317 folio,"OBSERUATIONES JOVIS (♃): place-reduction for 4 Martij, opposition with the Sun, 20 Martij – 4 Aprilis 1601",https://archive.org/details/operaomniaedidit13brahuoft/page/n285
p-XIII-268,XIII,268,1601,Jupiter,observation,GKS 318 folio; GKS 317 folio,"observations of ♃ (Jupiter), April 1601",https://archive.org/details/operaomniaedidit13brahuoft/page/n286
p-XIII-269,XIII,269,1601,Jupiter,observation,GKS 318 folio; GKS 317 folio,"observations of ♃ (Jupiter), May–July 1601",https://archive.org/details/operaomniaedidit13brahuoft/page/n287
p-XIII-271,XIII,271,1601,Venus,observation,GKS 318 folio; GKS 317 folio,"observations of ♀ (Venus), March–April 1601",https://archive.org/details/operaomniaedidit13brahuoft/page/n289
p-XIII-272,XIII,272,1601,Venus,observation,GKS 318 folio; GKS 317 folio,"observations of ♀ (Venus), April–May 1601",https://archive.org/details/operaomniaedidit13brahuoft/page/n290
p-XIII-273,XIII,273,1601,Venus,observation,GKS 318 folio; GKS 317 folio,end of ♀ (Venus) obs. (14 May – 11 Oct); OBSERVATIONES MERCURIJ (29 Apr); OBSERVATIONES STELLARUM FIXARUM begin (4 Jan); 1601,https://archive.org/details/operaomniaedidit13brahuoft/page/n291
p-XIII-275,XIII,275,1601,Fixed stars,observation,GKS 318 folio; GKS 317 folio,"OBSERVATIONES STELLARUM FIXARUM, April 1601",https://archive.org/details/operaomniaedidit13brahuoft/page/n293
p-XIII-276,XIII,276,1601,Fixed stars,observation,GKS 318 folio; GKS 317 folio,"OBSERVATIONES STELLARUM FIXARUM, pole-altitude reductions, April 1601",https://archive.org/details/operaomniaedidit13brahuoft/page/n294
p-XIII-277,XIII,277,1601,Fixed stars,observation,GKS 318 folio; GKS 317 folio,"OBSERVATIONES STELLARUM FIXARUM, April 1601",https://archive.org/details/operaomniaedidit13brahuoft/page/n295
p-XIII-280,XIII,280,1601,Fixed stars,observation,GKS 318 folio; GKS 317 folio,"OBSERVATIONES STELLARUM FIXARUM, pole-altitude reductions, April–May 1601",https://archive.org/details/operaomniaedidit13brahuoft/page/n298
p-XIII-281,XIII,281,1601,Fixed stars,observation,GKS 318 folio; GKS 317 folio,"OBSERVATIONES STELLARUM FIXARUM, pole-altitude reductions, April–May 1601; Prague note",https://archive.org/details/operaomniaedidit13brahuoft/page/n299
p-XIII-282,XIII,282,1601,Fixed stars,observation,GKS 318 folio; GKS 317 folio,"OBSERVATIONES STELLARUM FIXARUM, pole-altitude reductions, May–Oct 1601",https://archive.org/details/operaomniaedidit13brahuoft/page/n300
p-XIII-284,XIII,284,1601,Venus,observation,GKS 318 folio; GKS 317 folio,"APPENDICES AD OBSERUATIONES ANNI 1601: I. Tabula pro Radio Minori; II. Obs. of ♄ ♃ ♀ by DAVID FABRICIUS, 1601",https://archive.org/details/operaomniaedidit13brahuoft/page/n302
p-XIII-304,XIII,304,1577,Comet,observation,GKS 1826 kvart; GKS 315 folio; GKS 1827 kvart; GKS 311 folio,COMETA ANNI 1577: azimuth/altitude observations,https://archive.org/details/operaomniaedidit13brahuoft/page/n322
p-XIII-326,XIII,326,1580,Comet,observation,GKS 1826 kvart; GKS 315 folio; GKS 1827 kvart; GKS 311 folio,"COMETA ANNI 1580: distance observations, October",https://archive.org/details/operaomniaedidit13brahuoft/page/n344
p-XIII-327,XIII,327,1580,Comet,observation,GKS 1826 kvart; GKS 315 folio; GKS 1827 kvart; GKS 311 folio,"Cometa anni 1580: distance observations, 21–28 Oct, Hven & Helsingborg",https://archive.org/details/operaomniaedidit13brahuoft/page/n345
p-XIII-328,XIII,328,1580,Comet,observation,GKS 1826 kvart; GKS 315 folio; GKS 1827 kvart; GKS 311 folio,"Cometa anni 1580: distance observations, 29 Oct – 10 Nov, Hven & Helsingborg",https://archive.org/details/operaomniaedidit13brahuoft/page/n346
p-XIII-330,XIII,330,1580,Comet,observation,GKS 1826 kvart; GKS 315 folio; GKS 1827 kvart; GKS 311 folio,"Cometa anni 1580: reduced positions (longitude, latitude, right ascension, declination), 10–29 Oct",https://archive.org/details/operaomniaedidit13brahuoft/page/n348
p-XIII-331,XIII,331,1580,Comet,observation,GKS 1826 kvart; GKS 315 folio; GKS 1827 kvart; GKS 311 folio,"Cometa anni 1580: reduced positions (cont., 30 Oct – 13 Dec) and ""Pro correctione temporum""",https://archive.org/details/operaomniaedidit13brahuoft/page/n349
p-XIII-337,XIII,337,1585,Comet,observation,GKS 1826 kvart; GKS 315 folio; GKS 1827 kvart; GKS 311 folio,Cometa anni 1585: observations 18–19 October,https://archive.org/details/operaomniaedidit13brahuoft/page/n355
p-XIII-338,XIII,338,1585,Comet,observation,GKS 1826 kvart; GKS 315 folio; GKS 1827 kvart; GKS 311 folio,Cometa anni 1585: derived positions 18 Oct and observations 20–21 October,https://archive.org/details/operaomniaedidit13brahuoft/page/n356
p-XIII-340,XIII,340,1585,Comet,observation,GKS 1826 kvart; GKS 315 folio; GKS 1827 kvart; GKS 311 folio,Cometa anni 1585: observations 22–23 October,https://archive.org/details/operaomniaedidit13brahuoft/page/n358
p-XIII-345,XIII,345,1585,Comet,observation,GKS 1826 kvart; GKS 315 folio; GKS 1827 kvart; GKS 311 folio,Cometa anni 1585: observations (late Oct) and Die 5 Novembris,https://archive.org/details/operaomniaedidit13brahuoft/page/n363
p-XIII-350,XIII,350,1585,Comet,observation,GKS 1826 kvart; GKS 315 folio; GKS 1827 kvart; GKS 311 folio,Cometa anni 1585: dense observation block (clock-times 7 29 – 11 53),https://archive.org/details/operaomniaedidit13brahuoft/page/n368
p-XIII-351,XIII,351,1585,Comet,observation,GKS 1826 kvart; GKS 315 folio; GKS 1827 kvart; GKS 311 folio,"Cometa anni 1585: dense observation block (cont., to ca. 3 a.m.) with parallax note",https://archive.org/details/operaomniaedidit13brahuoft/page/n369
p-XIII-352,XIII,352,1585,Comet,observation,GKS 1826 kvart; GKS 315 folio; GKS 1827 kvart; GKS 311 folio,Cometa anni 1585: Die 7 Novembris observation block,https://archive.org/details/operaomniaedidit13brahuoft/page/n370
p-XIII-355,XIII,355,1585,Comet,observation,GKS 1826 kvart; GKS 315 folio; GKS 1827 kvart; GKS 311 folio,Cometa anni 1585: reduced positions and trigonometric determination of the comet's path-inclination to the equator,https://archive.org/details/operaomniaedidit13brahuoft/page/n373
p-XIII-356,XIII,356,1585,Comet,observation,GKS 1826 kvart; GKS 315 folio; GKS 1827 kvart; GKS 311 folio,"Cometa anni 1585: trig work-up (cont.), collation of inclination/intersection, and apparent-motion determination",https://archive.org/details/operaomniaedidit13brahuoft/page/n374
p-XIII-360,XIII,360,1585,Comet,observation,GKS 1826 kvart; GKS 315 folio; GKS 1827 kvart; GKS 311 folio,"Cometa anni 1585: parallax-in-altitude / declination / right ascension computations with triangles ADB, CBD, CDH",https://archive.org/details/operaomniaedidit13brahuoft/page/n378
p-XIII-361,XIII,361,1585,Comet,observation,GKS 1826 kvart; GKS 315 folio; GKS 1827 kvart; GKS 311 folio,Cometa anni 1585: diurnal- and apparent-motion / parallax computations for 18 and 22 October,https://archive.org/details/operaomniaedidit13brahuoft/page/n379
p-XIII-362,XIII,362,1585,Comet,observation,GKS 1826 kvart; GKS 315 folio; GKS 1827 kvart; GKS 311 folio,Cometa anni 1585: diurnal- and apparent-motion computations for 5–7 November,https://archive.org/details/operaomniaedidit13brahuoft/page/n380
p-XIII-363,XIII,363,1585,Comet,observation,GKS 1826 kvart; GKS 315 folio; GKS 1827 kvart; GKS 311 folio,"COMETA ANNI 1585: parallax computations for the comet's apparent motion, 6 Nov",https://archive.org/details/operaomniaedidit13brahuoft/page/n381
p-XIII-364,XIII,364,1585,Comet,observation,GKS 1826 kvart; GKS 315 folio; GKS 1827 kvart; GKS 311 folio,COMETA ANNI 1585: parallax reductions; start of DIE 5 NOUEMBRIS,https://archive.org/details/operaomniaedidit13brahuoft/page/n382
p-XIII-365,XIII,365,1585,Comet,observation,GKS 1826 kvart; GKS 315 folio; GKS 1827 kvart; GKS 311 folio,COMETA ANNI 1585: parallax reductions; cometary right ascensions from distances to fixed stars (Aldebaran),https://archive.org/details/operaomniaedidit13brahuoft/page/n383
p-XIII-366,XIII,366,1585,Comet,observation,GKS 1826 kvart; GKS 315 folio; GKS 1827 kvart; GKS 311 folio,COMETA ANNI 1585: per-day right ascensions (5–12 Nov); summary table of meridian positions Oct–Nov,https://archive.org/details/operaomniaedidit13brahuoft/page/n384
p-XIII-367,XIII,367,1585,Comet,observation,GKS 1826 kvart; GKS 315 folio; GKS 1827 kvart; GKS 311 folio,COMETA ANNI 1585: angle of inclination of the comet's path to the ecliptic and node of intersection,https://archive.org/details/operaomniaedidit13brahuoft/page/n385
p-XIII-368,XIII,368,1585,Comet,observation,GKS 1826 kvart; GKS 315 folio; GKS 1827 kvart; GKS 311 folio,"COMETA ANNI 1585: inclination of the comet's path to ecliptic and to equator, per day",https://archive.org/details/operaomniaedidit13brahuoft/page/n386
p-XIII-369,XIII,369,1585,Comet,observation,GKS 1826 kvart; GKS 315 folio; GKS 1827 kvart; GKS 311 folio,COMETA ANNI 1585: inclination of comet's path to equator; daily ephemeris table Oct–Nov,https://archive.org/details/operaomniaedidit13brahuoft/page/n387
p-XIII-370,XIII,370,1585,Comet,observation,GKS 1826 kvart; GKS 315 folio; GKS 1827 kvart; GKS 311 folio,"COMETA ANNI 1585: computed ephemeris of the comet, 18 Oct – 15 Nov; multi-time-of-day positions for observation days",https://archive.org/details/operaomniaedidit13brahuoft/page/n388
p-XIII-371,XIII,371,1585,Comet,observation,GKS 1826 kvart; GKS 315 folio; GKS 1827 kvart; GKS 311 folio,COMETA ANNI 1585: multi-time positions 4–12 Nov; Rothmann's Kassel observations; Nota on the comet's lack of a tail,https://archive.org/details/operaomniaedidit13brahuoft/page/n389
p-XIII-374,XIII,374,1590,Comet,observation,GKS 1826 kvart; GKS 315 folio; GKS 1827 kvart; GKS 311 folio,COMETA ANNI 1590: observation of 25 February evening; horologe correction,https://archive.org/details/operaomniaedidit13brahuoft/page/n392
p-XIII-375,XIII,375,1590,Sun,observation,GKS 1826 kvart; GKS 315 folio; GKS 1827 kvart; GKS 311 folio,"COMETA ANNI 1590: notes on parallax, tail orientation and head size; solar horologe check; observation of 26 February evening",https://archive.org/details/operaomniaedidit13brahuoft/page/n393
p-XIII-377,XIII,377,1590,Comet,observation,GKS 1826 kvart; GKS 315 folio; GKS 1827 kvart; GKS 311 folio,COMETA ANNI 1590: observation of 28 February evening; horologe correction; declination check via Armillae,https://archive.org/details/operaomniaedidit13brahuoft/page/n395
p-XIII-378,XIII,378,1590,Comet,observation,GKS 1826 kvart; GKS 315 folio; GKS 1827 kvart; GKS 311 folio,COMETA ANNI 1590: observation of 1 March evening; tail orientation note; declination corrections,https://archive.org/details/operaomniaedidit13brahuoft/page/n396
p-XIII-379,XIII,379,1590,Comet,observation,GKS 1826 kvart; GKS 315 folio; GKS 1827 kvart; GKS 311 folio,COMETA ANNI 1590: continued observation of 1 March evening (later hours),https://archive.org/details/operaomniaedidit13brahuoft/page/n397
p-XIII-380,XIII,380,1590,Comet,observation,GKS 1826 kvart; GKS 315 folio; GKS 1827 kvart; GKS 311 folio,"COMETA ANNI 1590: meridian altitudes (head of Medusa, comet below pole); note on 1 March faintness; observation of 2 March evening",https://archive.org/details/operaomniaedidit13brahuoft/page/n398
p-XIII-381,XIII,381,1590,Comet,observation,GKS 1826 kvart; GKS 315 folio; GKS 1827 kvart; GKS 311 folio,"COMETA ANNI 1590: continued 2 March observation, including meridian transit below pole; morning notes",https://archive.org/details/operaomniaedidit13brahuoft/page/n399
p-XIII-382,XIII,382,1590,Comet,observation,GKS 1826 kvart; GKS 315 folio; GKS 1827 kvart; GKS 311 folio,"Cometa anni 1590; Die 3 Martij vesperi, observation table",https://archive.org/details/operaomniaedidit13brahuoft/page/n400
p-XIII-383,XIII,383,1590,Comet,observation,GKS 1826 kvart; GKS 315 folio; GKS 1827 kvart; GKS 311 folio,"Cometa anni 1590; Die 4 Martij, observation table",https://archive.org/details/operaomniaedidit13brahuoft/page/n401
p-XIII-386,XIII,386,1590,Comet,observation,GKS 1826 kvart; GKS 315 folio; GKS 1827 kvart; GKS 311 folio,"Cometa anni 1590; ""Selectiores Cometæ huius ex obseruationibus"" summary table",https://archive.org/details/operaomniaedidit13brahuoft/page/n404
p-XIII-387,XIII,387,1590,Comet,observation,GKS 1826 kvart; GKS 315 folio; GKS 1827 kvart; GKS 311 folio,"Cometa anni 1590; ""Diarius motus Cometæ"" daily-motion table",https://archive.org/details/operaomniaedidit13brahuoft/page/n405
p-XIII-n305,XIII,,,Comet,apparatus,,— divisional title: OBSERVATIONES SEPTEM COMETARUM,
p-XIII-n306,XIII,,1577,Comet,apparatus,,— Nota on distances + Tabula parallaxeos sextantis (comet of 1577),
p-XV-2,XV,2,,,apparatus,,"Index hominum et rerum, A (Aaburgensis–Alfraganus)",https://archive.org/details/operaomniaedidit15brahuoft/page/n14
p-XV-13,XV,13,,,apparatus,,"Index hominum et rerum, B (Bild–Brahe, Georgius)",https://archive.org/details/operaomniaedidit15brahuoft/page/n25
p-XV-14,XV,14,,,apparatus,,Index Hominum et Rerum (Brahe … Brusch),https://archive.org/details/operaomniaedidit15brahuoft/page/n26
p-XV-15,XV,15,,,apparatus,,Index Hominum et Rerum (Bruxelæ … Carmina Tychonis),https://archive.org/details/operaomniaedidit15brahuoft/page/n27
p-XV-17,XV,17,,Comet,apparatus,,Index Hominum et Rerum (… Coloniæ; Cometae chronology),https://archive.org/details/operaomniaedidit15brahuoft/page/n29
p-XV-18,XV,18,,Comet,apparatus,,Index Hominum et Rerum (Cometae cont. … Copernicus),https://archive.org/details/operaomniaedidit15brahuoft/page/n30
p-XV-19,XV,19,,,apparatus,,Index Hominum et Rerum (Copernicus cont. … Danzæus),https://archive.org/details/operaomniaedidit15brahuoft/page/n31
p-XV-23,XV,23,,,apparatus,,Index Hominum et Rerum (Friis … Gemma Frisius),https://archive.org/details/operaomniaedidit15brahuoft/page/n35
p-XV-25,XV,25,,,apparatus,,Index Hominum et Rerum (Rothmann epistolae cont. … Hainzelius),https://archive.org/details/operaomniaedidit15brahuoft/page/n37
p-XV-27,XV,27,,,apparatus,,Index Hominum et Rerum (Herzogenbusch … Huldaricus),https://archive.org/details/operaomniaedidit15brahuoft/page/n39
p-XV-29,XV,29,,Jupiter,apparatus,,Index Hominum et Rerum (Jordanus … Kragius; Jupiter observation runs; Kepler),https://archive.org/details/operaomniaedidit15brahuoft/page/n41
p-XV-30,XV,30,,,apparatus,,Index Hominum et Rerum (Kragius cont. … Longomontanus),https://archive.org/details/operaomniaedidit15brahuoft/page/n42
p-XV-31,XV,31,,Moon,apparatus,,Index Hominum et Rerum (Longomontanus cont. … Luna; lunar-eclipse chronology),https://archive.org/details/operaomniaedidit15brahuoft/page/n43
p-XV-33,XV,33,,Mars,apparatus,,Index Hominum et Rerum (Mars observation runs … Mercurius),https://archive.org/details/operaomniaedidit15brahuoft/page/n45
p-XV-34,XV,34,,,apparatus,,Index Hominum et Rerum (Mercurius cont. … Munosius),https://archive.org/details/operaomniaedidit15brahuoft/page/n46
p-XV-35,XV,35,,,apparatus,,Index Hominum et Rerum (Munosius cont. … Orbes in cœlo),https://archive.org/details/operaomniaedidit15brahuoft/page/n47
p-XV-36,XV,36,,,apparatus,,Index Hominum et Rerum (Origanus … Perlachius),https://archive.org/details/operaomniaedidit15brahuoft/page/n48
p-XV-38,XV,38,,,apparatus,,Index Hominum et Rerum (Podbusk … Purbachius),https://archive.org/details/operaomniaedidit15brahuoft/page/n50
p-XV-39,XV,39,,,apparatus,,Index Hominum et Rerum (Pyramides–Refractio),https://archive.org/details/operaomniaedidit15brahuoft/page/n51
p-XV-40,XV,40,,,apparatus,,Index Hominum et Rerum (Refractio cont.–Roeslinus),https://archive.org/details/operaomniaedidit15brahuoft/page/n52
p-XV-41,XV,41,,,apparatus,,Index Hominum et Rerum (Rogers–Rudolphus II),https://archive.org/details/operaomniaedidit15brahuoft/page/n53
p-XV-42,XV,42,,,apparatus,,Index Hominum et Rerum (Rudolphus II cont.–Schougardius),https://archive.org/details/operaomniaedidit15brahuoft/page/n54
p-XV-43,XV,43,,,apparatus,,Index Hominum et Rerum (Schreckenfuchsius–Sigismundus),https://archive.org/details/operaomniaedidit15brahuoft/page/n55
p-XV-44,XV,44,,Sun,apparatus,,Index Hominum et Rerum (Sigismundus cont.–Solis et Lunæ motus),https://archive.org/details/operaomniaedidit15brahuoft/page/n56
p-XV-45,XV,45,,Fixed stars,apparatus,,Index Hominum et Rerum (Solotil–Stella nova anni 134),https://archive.org/details/operaomniaedidit15brahuoft/page/n57
p-XV-46,XV,46,1572,Fixed stars,apparatus,,Index Hominum et Rerum (Stella nova 1572 cont.–Sturmius),https://archive.org/details/operaomniaedidit15brahuoft/page/n58
p-XV-47,XV,47,,,apparatus,,Index Hominum et Rerum (Stutgardii–Teuffel),https://archive.org/details/operaomniaedidit15brahuoft/page/n59
p-XV-49,XV,49,,,apparatus,,Index Hominum et Rerum (Walkendorf–Vifferi),https://archive.org/details/operaomniaedidit15brahuoft/page/n61
p-XV-50,XV,50,,,apparatus,,Index Hominum et Rerum (Vigenere–Wolmerstadii),https://archive.org/details/operaomniaedidit15brahuoft/page/n62
p-XV-51,XV,51,,,apparatus,,Index Hominum et Rerum (Worm–Zygidis; end of index),https://archive.org/details/operaomniaedidit15brahuoft/page/n63
p-XV-n1,XV,,,,apparatus,,— front cover (binding),
p-XV-n2,XV,,,,apparatus,,— inside front cover / pastedown (library marks),
p-XV-n3,XV,,,,apparatus,,— blank flyleaf,
p-XV-n4,XV,,,,apparatus,,— blank flyleaf,
p-XV-n6,XV,,,,apparatus,,— blank leaf / paper guard,
p-XV-n7,XV,,,,apparatus,,— half-title,
p-XV-n10,XV,,,,apparatus,,— verso of title-page (blank),
p-XV-n12,XV,,,,apparatus,,— blank leaf (verso before section title),
p-XV-n14,XV,,,,apparatus,,— blank leaf (verso),
p-XV-n15,XV,,,,apparatus,,— divisional title,
